CountyCode,CountyName,DistrictCode,DistrictName,SchoolCode,SchoolName,ELAProf_Score,ELAProf_Weight,MathProf_Score,MathProf_Weight,Grad4YR_Score,Grad4YR_Weight,Grad5YR_Score,Grad5YR_Weight,ELAGrowth_Score,ELAGrowth_Weight,MathGrowth_Score,MathGrowth_Weight,ELP_Score,ELP_Weight,CA_Score,CA_Weight,SummativeScore,SummativeRating,CompSupport_Bottom5%,CompSupport_Grad67,AccountabilityIndicator,IndicatorScore,IndicatorWeight,Year
07,CAMDEN,0190,BARRINGTON BORO,030,WOODLAND MIDDLE SCHOOL,38.09,17.5%,28.50,17.5%,9999999,9999999,9999999,9999999,75.83,25.0%,48.72,25.0%,9999999,9999999,30.16,15.0%,47.31,44.96,No,No,NA,NA,NA,2017-18
07,CAMDEN,0260,BELLMAWR BORO,015,BELL OAKS UPPER ELEMENTARY SCHOOL,32.23,17.5%,28.55,17.5%,9999999,9999999,9999999,9999999,44.67,25.0%,75.31,25.0%,9999999,9999999,11.21,15.0%,42.31,35.60,No,No,NA,NA,NA,2017-18
07,CAMDEN,0260,BELLMAWR BORO,020,BELLMAWR PARK ELEMENTARY SCHOOL,41.17,17.5%,24.64,17.5%,9999999,9999999,9999999,9999999,78.02,25.0%,70.03,25.0%,9999999,9999999,7.85,15.0%,49.71,48.93,No,No,NA,NA,NA,2017-18
07,CAMDEN,0260,BELLMAWR BORO,030,ETHEL M BURKE ELEMENTARY SCHOOL,33.06,17.5%,21.03,17.5%,9999999,9999999,9999999,9999999,67.59,25.0%,17.45,25.0%,9999999,9999999,10.91,15.0%,32.36,21.86,No,No,NA,NA,NA,2017-18
07,CAMDEN,0330,BERLIN BORO,020,BERLIN COMMUNITY SCHOOL,49.17,17.5%,51.42,17.5%,9999999,9999999,9999999,9999999,41.29,25.0%,75.19,25.0%,9999999,9999999,47.30,15.0%,53.82,55.45,No,No,NA,NA,NA,2017-18
07,CAMDEN,0340,BERLIN TWP,030,DWIGHT D EISENHOWER MIDDLE SCHOOL,37.50,17.5%,36.37,17.5%,9999999,9999999,9999999,9999999,78.67,25.0%,70.27,25.0%,9999999,9999999,24.64,15.0%,53.86,55.51,No,No,NA,NA,NA,2017-18
07,CAMDEN,0340,BERLIN TWP,050,JOHN F KENNEDY ELEMENTARY SCHOOL,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,NA,NA,NA,2017-18
07,CAMDEN,0390,BLACK HORSE PIKE REGIONAL,020,HIGHLAND REGIONAL HIGH SCHOOL,36.68,17.5%,39.54,17.5%,50.14,25.0%,17.53,25.0%,9999999,9999999,9999999,9999999,9999999,9999999,39.08,15.0%,36.12,27.51,No,No,NA,NA,NA,2017-18
07,CAMDEN,0390,BLACK HORSE PIKE REGIONAL,030,TIMBER CREEK REGIONAL HIGH SCHOOL,32.66,17.5%,55.87,17.5%,30.95,25.0%,29.02,25.0%,9999999,9999999,9999999,9999999,9999999,9999999,41.38,15.0%,36.69,28.37,No,No,NA,NA,NA,2017-18
07,CAMDEN,0390,BLACK HORSE PIKE REGIONAL,050,TRITON REGIONAL HIGH SCHOOL,21.49,15.0%,42.12,15.0%,18.91,20.0%,32.76,20.0%,9999999,9999999,9999999,9999999,25.45,20.0%,42.24,10.0%,29.19,20.34,No,No,NA,NA,NA,2017-18
07,CAMDEN,0580,BROOKLAWN BORO,010,ALICE COSTELLO ELEMENTARY SCHOOL,13.80,17.5%,12.86,17.5%,9999999,9999999,9999999,9999999,21.74,25.0%,21.78,25.0%,9999999,9999999,13.49,15.0%,17.57,6.40,No,No,NA,NA,NA,2017-18
07,CAMDEN,0680,CAMDEN CITY,029,DR. CHARLES E. BRIMM MEDICAL ARTS HIGH SCHOOL,12.61,17.5%,11.46,17.5%,100.00,25.0%,99.43,25.0%,9999999,9999999,9999999,9999999,9999999,9999999,31.90,15.0%,58.85,60.74,No,No,NA,NA,NA,2017-18
07,CAMDEN,0680,CAMDEN CITY,030,CAMDEN HIGH SCHOOL,0.57,17.5%,1.72,17.5%,0.57,25.0%,1.15,25.0%,9999999,9999999,9999999,9999999,9999999,9999999,4.31,15.0%,1.48,0.00,Yes,Yes,NA,NA,NA,2017-18
07,CAMDEN,0680,CAMDEN CITY,040,WOODROW WILSON HIGH SCHOOL,0.29,15.0%,2.01,15.0%,2.58,20.0%,1.72,20.0%,9999999,9999999,9999999,9999999,1.82,20.0%,3.45,10.0%,1.91,0.57,Yes,Yes,NA,NA,NA,2017-18
07,CAMDEN,0680,CAMDEN CITY,080,VETERANS MEMORIAL FAMILY SCHOOL,0.18,15.0%,1.18,15.0%,9999999,9999999,9999999,9999999,7.35,20.0%,12.76,20.0%,0.00,20.0%,1.80,10.0%,4.41,0.59,Yes,No,NA,NA,NA,2017-18
07,CAMDEN,0680,CAMDEN CITY,145,OCTAVIO V. CATTO COMMUNITY FAMILY SCHOOL,6.10,15.0%,6.22,15.0%,9999999,9999999,9999999,9999999,41.41,20.0%,37.92,20.0%,32.77,20.0%,15.29,10.0%,25.80,13.57,No,No,NA,NA,NA,2017-18
07,CAMDEN,0680,CAMDEN CITY,165,COOPER'S POYNT FAMILY SCHOOL,2.01,17.5%,4.27,17.5%,9999999,9999999,9999999,9999999,1.01,25.0%,8.49,25.0%,9999999,9999999,1.08,15.0%,3.63,0.41,Yes,No,NA,NA,NA,2017-18
07,CAMDEN,0680,CAMDEN CITY,170,ALFRED CRAMER COLLEGE PREPARATORY LAB SCHOOL,1.84,15.0%,8.89,15.0%,9999999,9999999,9999999,9999999,3.38,20.0%,1.60,20.0%,12.55,20.0%,5.82,10.0%,5.70,0.83,Yes,No,NA,NA,NA,2017-18
07,CAMDEN,0680,CAMDEN CITY,175,RILETTA TWYNE CREAM FAMILY SCHOOL,0.47,17.5%,0.71,17.5%,9999999,9999999,9999999,9999999,2.13,25.0%,1.54,25.0%,9999999,9999999,0.36,15.0%,1.18,0.06,Yes,No,NA,NA,NA,2017-18
07,CAMDEN,0680,CAMDEN CITY,180,DR. HENRY H. DAVIS ELEMENTARY SCHOOL,4.32,17.5%,4.86,17.5%,9999999,9999999,9999999,9999999,28.91,25.0%,18.64,25.0%,9999999,9999999,3.96,15.0%,14.09,4.21,No,No,NA,NA,NA,2017-18
07,CAMDEN,0680,CAMDEN CITY,190,THOMAS H. DUDLEY FAMILY SCHOOL,0.95,15.0%,2.19,15.0%,9999999,9999999,9999999,9999999,3.50,20.0%,2.85,20.0%,10.85,20.0%,16.43,10.0%,5.55,0.77,Yes,No,NA,NA,NA,2017-18
07,CAMDEN,0680,CAMDEN CITY,205,FOREST HILL SCHOOL,3.26,17.5%,3.85,17.5%,9999999,9999999,9999999,9999999,1.42,25.0%,0.18,25.0%,9999999,9999999,0.66,15.0%,1.74,0.24,Yes,No,NA,NA,NA,2017-18
07,CAMDEN,0680,CAMDEN CITY,245,CREATIVE ARTS MORGAN VILLAGE ACADEMY,4.17,12.5%,4.17,12.5%,36.17,15.0%,91.49,15.0%,68.75,15.0%,82.22,15.0%,9999999,9999999,18.18,15.0%,45.56,47.92,No,No,NA,NA,NA,2017-18
07,CAMDEN,0680,CAMDEN CITY,300,HARRY C. SHARP ELEMENTARY SCHOOL,3.61,15.0%,5.86,15.0%,9999999,9999999,9999999,9999999,2.67,20.0%,14.72,20.0%,9.79,20.0%,8.75,10.0%,7.73,1.36,Yes,No,NA,NA,NA,2017-18
07,CAMDEN,0680,CAMDEN CITY,305,CAMDEN BIG PICTURE LEARNING ACADEMY,0.00,15.2%†,0.00,15.2%†,9999999,9999999,55.32,18.2%†,18.75,18.2%†,46.67,18.2%†,9999999,9999999,6.82,15.0%†,23.00,4.17,No,No,NA,NA,NA,2017-18
07,CAMDEN,0680,CAMDEN CITY,320,DR. ULYSSES S. WIGGINS COLLEGE PREPARATORY LAB SCHOOL,0.36,17.5%,1.78,17.5%,9999999,9999999,9999999,9999999,5.75,25.0%,28.72,25.0%,9999999,9999999,2.52,15.0%,9.37,2.25,Yes,No,NA,NA,NA,2017-18
07,CAMDEN,0680,CAMDEN CITY,350,HENRY B. WILSON FAMILY SCHOOL,0.65,17.5%,1.36,17.5%,9999999,9999999,9999999,9999999,10.55,25.0%,14.12,25.0%,9999999,9999999,1.50,15.0%,6.74,1.07,Yes,No,NA,NA,NA,2017-18
07,CAMDEN,0680,CAMDEN CITY,360,YORKSHIP ELEMENTARY SCHOOL,3.44,17.5%,1.84,17.5%,9999999,9999999,9999999,9999999,51.60,25.0%,11.87,25.0%,9999999,9999999,2.04,15.0%,17.10,5.92,No,No,NA,NA,NA,2017-18
07,CAMDEN,0700,CAMDEN COUNTY VOCATIONAL,030,CAMDEN COUNTY TECHNICAL SCHOOL-PENNSAUKEN,36.96,17.5%,53.30,17.5%,68.48,25.0%,75.00,25.0%,9999999,9999999,9999999,9999999,9999999,9999999,37.93,15.0%,57.36,58.17,No,No,NA,NA,NA,2017-18
07,CAMDEN,0700,CAMDEN COUNTY VOCATIONAL,040,CAMDEN COUNTY TECHNICAL SCHOOL-GTC,53.01,17.5%,51.86,17.5%,86.53,25.0%,64.94,25.0%,9999999,9999999,9999999,9999999,9999999,9999999,49.14,15.0%,63.59,67.34,No,No,NA,NA,NA,2017-18
07,CAMDEN,0800,CHERRY HILL TWP,030,CHERRY HILL HIGH SCHOOL EAST,85.39,17.5%,77.36,17.5%,60.46,25.0%,92.24,25.0%,9999999,9999999,9999999,9999999,9999999,9999999,71.55,15.0%,77.39,83.95,No,No,NA,NA,NA,2017-18
07,CAMDEN,0800,CHERRY HILL TWP,040,CHERRY HILL HIGH SCHOOL WEST,46.99,17.5%,24.36,17.5%,32.95,25.0%,18.39,25.0%,9999999,9999999,9999999,9999999,9999999,9999999,50.29,15.0%,32.86,24.93,No,No,NA,NA,NA,2017-18
07,CAMDEN,0800,CHERRY HILL TWP,058,A. RUSSELL KNIGHT ELEMENTARY SCHOOL,84.77,17.5%,90.94,17.5%,9999999,9999999,9999999,9999999,45.85,25.0%,28.66,25.0%,9999999,9999999,60.31,15.0%,58.43,63.27,No,No,NA,NA,NA,2017-18
07,CAMDEN,0800,CHERRY HILL TWP,060,ALTERNATIVE HIGH SCHOOL,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,NA,NA,NA,2017-18
07,CAMDEN,0800,CHERRY HILL TWP,067,JOHN A. CARUSI MIDDLE SCHOOL,40.52,17.5%,19.61,17.5%,9999999,9999999,9999999,9999999,29.09,25.0%,23.20,25.0%,9999999,9999999,26.14,15.0%,27.52,15.46,No,No,NA,NA,NA,2017-18
07,CAMDEN,0800,CHERRY HILL TWP,068,BRET HARTE ELEMENTARY SCHOOL,64.87,17.5%,77.96,17.5%,9999999,9999999,9999999,9999999,67.12,25.0%,18.04,25.0%,9999999,9999999,68.94,15.0%,56.63,60.07,No,No,NA,NA,NA,2017-18
07,CAMDEN,0800,CHERRY HILL TWP,069,CLARA BARTON ELEMENTARY SCHOOL,48.58,15.0%,45.26,15.0%,9999999,9999999,9999999,9999999,81.64,20.0%,13.41,20.0%,33.19,20.0%,39.15,10.0%,43.64,38.27,No,No,NA,NA,NA,2017-18
07,CAMDEN,0800,CHERRY HILL TWP,073,HENRY C. BECK MIDDLE SCHOOL,75.77,17.5%,63.74,17.5%,9999999,9999999,9999999,9999999,72.45,25.0%,62.14,25.0%,9999999,9999999,28.90,15.0%,62.40,70.38,No,No,NA,NA,NA,2017-18
07,CAMDEN,0800,CHERRY HILL TWP,074,ROSA INTERNATIONAL MIDDLE SCHOOL,90.70,17.5%,78.38,17.5%,9999999,9999999,9999999,9999999,58.18,25.0%,41.48,25.0%,9999999,9999999,63.85,15.0%,64.08,72.51,No,No,NA,NA,NA,2017-18
07,CAMDEN,0800,CHERRY HILL TWP,075,HORACE MANN ELEMENTARY SCHOOL,64.81,17.5%,76.18,17.5%,9999999,9999999,9999999,9999999,15.11,25.0%,28.13,25.0%,9999999,9999999,32.01,15.0%,40.29,33.41,No,No,NA,NA,NA,2017-18
07,CAMDEN,0800,CHERRY HILL TWP,083,JAMES F. COOPER ELEMENTARY SCHOOL,80.98,17.5%,82.11,17.5%,9999999,9999999,9999999,9999999,17.24,25.0%,6.77,25.0%,9999999,9999999,63.67,15.0%,44.09,39.34,No,No,NA,NA,NA,2017-18
07,CAMDEN,0800,CHERRY HILL TWP,085,JAMES JOHNSON ELEMENTARY SCHOOL,41.29,15.0%,43.07,15.0%,9999999,9999999,9999999,9999999,40.58,20.0%,76.02,20.0%,46.60,20.0%,65.83,10.0%,51.88,52.25,No,No,NA,NA,NA,2017-18
07,CAMDEN,0800,CHERRY HILL TWP,100,JOSEPH D. SHARP ELEMENTARY SCHOOL,93.07,15.0%,97.10,15.0%,9999999,9999999,9999999,9999999,90.11,20.0%,88.66,20.0%,96.81,20.0%,90.77,10.0%,92.72,98.70,No,No,NA,NA,NA,2017-18
07,CAMDEN,0800,CHERRY HILL TWP,105,JOYCE KILMER ELEMENTARY SCHOOL,65.76,15.0%,55.15,15.0%,9999999,9999999,9999999,9999999,72.81,20.0%,56.62,20.0%,97.45,20.0%,15.95,10.0%,65.11,73.52,No,No,NA,NA,NA,2017-18
07,CAMDEN,0800,CHERRY HILL TWP,110,KINGSTON ELEMENTARY SCHOOL,73.99,17.5%,76.72,17.5%,9999999,9999999,9999999,9999999,72.93,25.0%,26.47,25.0%,9999999,9999999,35.85,15.0%,56.60,59.95,No,No,NA,NA,NA,2017-18
07,CAMDEN,0800,CHERRY HILL TWP,113,RICHARD STOCKTON ELEMENTARY SCHOOL,85.84,17.5%,95.26,17.5%,9999999,9999999,9999999,9999999,41.35,25.0%,68.01,25.0%,9999999,9999999,52.40,15.0%,66.89,76.30,No,No,NA,NA,NA,2017-18
07,CAMDEN,0800,CHERRY HILL TWP,115,THOMAS PAINE ELEMENTARY SCHOOL,55.57,15.0%,58.23,15.0%,9999999,9999999,9999999,9999999,30.51,20.0%,16.44,20.0%,69.79,20.0%,32.31,10.0%,43.65,38.39,No,No,NA,NA,NA,2017-18
07,CAMDEN,0800,CHERRY HILL TWP,130,WOODCREST ELEMENTARY SCHOOL,59.77,17.5%,61.91,17.5%,9999999,9999999,9999999,9999999,25.24,25.0%,14.84,25.0%,9999999,9999999,59.83,15.0%,40.29,33.47,No,No,NA,NA,NA,2017-18
07,CAMDEN,0880,CLEMENTON BORO,010,CLEMENTON ELEMENTARY SCHOOL,91.11,17.5%,41.94,17.5%,9999999,9999999,9999999,9999999,83.59,25.0%,29.50,25.0%,9999999,9999999,7.19,15.0%,52.64,53.38,No,No,NA,NA,NA,2017-18
07,CAMDEN,0940,COLLINGSWOOD BORO,030,COLLINGSWOOD HIGH SCHOOL,46.70,17.5%,46.70,17.5%,32.38,25.0%,31.90,25.0%,9999999,9999999,9999999,9999999,9999999,9999999,40.52,15.0%,38.49,30.37,No,No,NA,NA,NA,2017-18
07,CAMDEN,0940,COLLINGSWOOD BORO,040,COLLINGSWOOD MIDDLE SCHOOL,39.87,17.5%,31.69,17.5%,9999999,9999999,9999999,9999999,15.70,25.0%,38.87,25.0%,9999999,9999999,40.59,15.0%,32.25,21.74,No,No,NA,NA,NA,2017-18
07,CAMDEN,0940,COLLINGSWOOD BORO,050,JAMES A. GARFIELD ELEMENTARY SCHOOL,89.63,17.5%,84.36,17.5%,9999999,9999999,9999999,9999999,93.13,25.0%,77.98,25.0%,9999999,9999999,46.58,15.0%,80.21,91.29,No,No,NA,NA,NA,2017-18
07,CAMDEN,0940,COLLINGSWOOD BORO,060,MARK NEWBIE ELEMENTARY SCHOOL,42.18,17.5%,77.43,17.5%,9999999,9999999,9999999,9999999,90.34,25.0%,89.44,25.0%,9999999,9999999,55.94,15.0%,74.27,85.25,No,No,NA,NA,NA,2017-18
07,CAMDEN,0940,COLLINGSWOOD BORO,070,THOMAS SHARP ELEMENTARY SCHOOL,16.41,17.5%,31.75,17.5%,9999999,9999999,9999999,9999999,50.47,25.0%,18.99,25.0%,9999999,9999999,31.06,15.0%,30.45,19.43,No,No,NA,NA,NA,2017-18
07,CAMDEN,0940,COLLINGSWOOD BORO,080,WILLIAM P TATEM ELEMENTARY SCHOOL,65.88,17.5%,72.63,17.5%,9999999,9999999,9999999,9999999,96.45,25.0%,79.88,25.0%,9999999,9999999,76.62,15.0%,79.81,91.00,No,No,NA,NA,NA,2017-18
07,CAMDEN,0940,COLLINGSWOOD BORO,090,ZANE NORTH ELEMENTARY SCHOOL,87.86,17.5%,91.23,17.5%,9999999,9999999,9999999,9999999,94.31,25.0%,99.11,25.0%,9999999,9999999,94.90,15.0%,93.93,99.05,No,No,NA,NA,NA,2017-18
07,CAMDEN,1255,EASTERN CAMDEN COUNTY REG,050,EASTERN REGIONAL HIGH SCHOOL,48.14,17.5%,62.75,17.5%,47.85,25.0%,58.33,25.0%,9999999,9999999,9999999,9999999,9999999,9999999,43.68,15.0%,52.50,51.00,No,No,NA,NA,NA,2017-18
07,CAMDEN,1720,GIBBSBORO BORO,020,GIBBSBORO ELEMENTARY SCHOOL,8.23,17.5%,16.59,17.5%,9999999,9999999,9999999,9999999,22.22,25.0%,11.63,25.0%,9999999,9999999,46.04,15.0%,19.71,8.35,No,No,NA,NA,NA,2017-18
07,CAMDEN,1770,GLOUCESTER CITY,050,GLOUCESTER CITY JR. SR. HIGH SCHOOL,51.00,17.5%,35.24,17.5%,30.09,25.0%,45.40,25.0%,9999999,9999999,9999999,9999999,9999999,9999999,20.11,15.0%,36.98,28.65,No,No,NA,NA,NA,2017-18
07,CAMDEN,1770,GLOUCESTER CITY,160,COLD SPRINGS SCHOOL,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,NA,NA,NA,2017-18
07,CAMDEN,1770,GLOUCESTER CITY,300,GLOUCESTER CITY MIDDLE SCHOOL,34.60,17.5%,20.73,17.5%,9999999,9999999,9999999,9999999,45.73,25.0%,25.46,25.0%,9999999,9999999,25.60,15.0%,31.32,20.62,No,No,NA,NA,NA,2017-18
07,CAMDEN,1780,GLOUCESTER TWP,020,BLACKWOOD ELEMENTARY SCHOOL,33.47,17.5%,29.44,17.5%,9999999,9999999,9999999,9999999,31.58,25.0%,36.20,25.0%,9999999,9999999,18.47,15.0%,30.72,19.91,No,No,NA,NA,NA,2017-18
07,CAMDEN,1780,GLOUCESTER TWP,035,CHARLES W. LEWIS MIDDLE SCHOOL,40.94,17.5%,15.58,17.5%,9999999,9999999,9999999,9999999,61.14,25.0%,21.07,25.0%,9999999,9999999,13.55,15.0%,32.47,22.22,No,No,NA,NA,NA,2017-18
07,CAMDEN,1780,GLOUCESTER TWP,040,CHEWS ELEMENTARY SCHOOL,25.71,17.5%,39.87,17.5%,9999999,9999999,9999999,9999999,45.38,25.0%,21.48,25.0%,9999999,9999999,51.74,15.0%,35.95,27.19,No,No,NA,NA,NA,2017-18
07,CAMDEN,1780,GLOUCESTER TWP,050,ERIAL ELEMENTARY SCHOOL,37.86,17.5%,39.99,17.5%,9999999,9999999,9999999,9999999,56.99,25.0%,73.59,25.0%,9999999,9999999,21.82,15.0%,49.54,48.64,No,No,NA,NA,NA,2017-18
07,CAMDEN,1780,GLOUCESTER TWP,055,GLEN LANDING MIDDLE SCHOOL,30.81,17.5%,23.99,17.5%,9999999,9999999,9999999,9999999,39.40,25.0%,59.05,25.0%,9999999,9999999,12.89,15.0%,36.13,27.61,No,No,NA,NA,NA,2017-18
07,CAMDEN,1780,GLOUCESTER TWP,060,GLENDORA ELEMENTARY SCHOOL,60.55,17.5%,48.52,17.5%,9999999,9999999,9999999,9999999,87.44,25.0%,78.93,25.0%,9999999,9999999,34.47,15.0%,65.85,74.53,No,No,NA,NA,NA,2017-18
07,CAMDEN,1780,GLOUCESTER TWP,070,GLOUCESTER TOWNSHIP ELEMENTARY SCHOOL,45.14,17.5%,36.02,17.5%,9999999,9999999,9999999,9999999,68.19,25.0%,33.18,25.0%,9999999,9999999,15.71,15.0%,41.90,34.95,No,No,NA,NA,NA,2017-18
07,CAMDEN,1780,GLOUCESTER TWP,085,"JAMES W. LILLEY, JR. ELEMENTARY SCHOOL",45.56,15.0%,45.79,15.0%,9999999,9999999,9999999,9999999,44.61,20.0%,28.90,20.0%,73.19,20.0%,50.96,10.0%,48.14,45.91,No,No,NA,NA,NA,2017-18
07,CAMDEN,1780,GLOUCESTER TWP,090,LORING FLEMMING ELEMENTARY SCHOOL,35.84,15.0%,34.12,15.0%,9999999,9999999,9999999,9999999,60.25,20.0%,54.18,20.0%,52.13,20.0%,32.67,10.0%,47.07,44.55,No,No,NA,NA,NA,2017-18
07,CAMDEN,1780,GLOUCESTER TWP,100,ANN A. MULLEN MIDDLE SCHOOL,31.93,17.5%,30.09,17.5%,9999999,9999999,9999999,9999999,48.64,25.0%,87.30,25.0%,9999999,9999999,17.57,15.0%,47.47,45.14,No,No,NA,NA,NA,2017-18
07,CAMDEN,1780,GLOUCESTER TWP,180,UNION VALLEY ELEMENTARY SCHOOL,62.32,17.5%,64.51,17.5%,9999999,9999999,9999999,9999999,73.64,25.0%,53.59,25.0%,9999999,9999999,59.89,15.0%,62.99,71.27,No,No,NA,NA,NA,2017-18
07,CAMDEN,1799,"KIPP: COOPER NORCROSS, A NEW JERSEY NONPROFIT CORPORATION",111,"KIPP: COOPER NORCROSS, A NEW JERSEY NONPROFIT CORPORATION",11.91,15.0%,14.57,15.0%,9999999,9999999,9999999,9999999,88.86,20.0%,78.16,20.0%,20.00,20.0%,5.16,10.0%,41.89,34.89,No,No,NA,NA,NA,2017-18
07,CAMDEN,1801,"CAMDEN PREP, INC.",113,"CAMDEN PREP, INC.",41.65,17.5%,73.46,17.5%,9999999,9999999,9999999,9999999,99.59,25.0%,96.62,25.0%,9999999,9999999,4.44,15.0%,69.86,79.32,No,No,NA,NA,NA,2017-18
07,CAMDEN,1802,"MASTERY SCHOOLS OF CAMDEN, INC. ",112,"MASTERY SCHOOLS OF CAMDEN, INC.",2.49,15.0%,2.49,15.0%,9999999,9999999,9999999,9999999,21.39,20.0%,23.26,20.0%,18.30,20.0%,2.46,10.0%,13.58,3.73,Yes,No,NA,NA,NA,2017-18
07,CAMDEN,1880,HADDON HEIGHTS BORO,050,HADDON HEIGHTS JR./SR. HIGH SCHOOL,25.00,12.5%,47.92,12.5%,17.02,15.0%,38.30,15.0%,2.08,15.0%,68.89,15.0%,9999999,9999999,84.09,15.0%,40.67,41.67,No,No,NA,NA,NA,2017-18
07,CAMDEN,1880,HADDON HEIGHTS BORO,060,GLENVIEW AVENUE,85.55,17.5%,82.41,17.5%,9999999,9999999,9999999,9999999,89.81,25.0%,86.53,25.0%,9999999,9999999,55.34,15.0%,81.78,92.65,No,No,NA,NA,NA,2017-18
07,CAMDEN,1880,HADDON HEIGHTS BORO,080,ATLANTIC AVENUE,72.27,17.5%,67.59,17.5%,9999999,9999999,9999999,9999999,62.62,25.0%,26.11,25.0%,9999999,9999999,99.64,15.0%,61.61,69.31,No,No,NA,NA,NA,2017-18
07,CAMDEN,1880,HADDON HEIGHTS BORO,090,SEVENTH AVENUE,69.37,17.5%,49.05,17.5%,9999999,9999999,9999999,9999999,40.70,25.0%,17.33,25.0%,9999999,9999999,90.47,15.0%,48.80,46.86,No,No,NA,NA,NA,2017-18
07,CAMDEN,1890,HADDON TWP,050,HADDON TOWNSHIP HIGH SCHOOL,39.83,17.5%,62.18,17.5%,63.61,25.0%,50.29,25.0%,9999999,9999999,9999999,9999999,9999999,9999999,27.01,15.0%,50.38,49.28,No,No,NA,NA,NA,2017-18
07,CAMDEN,1890,HADDON TWP,060,THOMAS A. EDISON ELEMENTARY SCHOOL,30.63,17.5%,37.14,17.5%,9999999,9999999,9999999,9999999,5.39,25.0%,11.75,25.0%,9999999,9999999,74.58,15.0%,27.33,15.23,No,No,NA,NA,NA,2017-18
07,CAMDEN,1890,HADDON TWP,070,CLYDE S. JENNINGS ELEMENTARY SCHOOL,67.36,17.5%,49.76,17.5%,9999999,9999999,9999999,9999999,35.66,25.0%,30.62,25.0%,9999999,9999999,84.83,15.0%,49.79,49.17,No,No,NA,NA,NA,2017-18
07,CAMDEN,1890,HADDON TWP,080,STOY ELEMENTARY SCHOOL,69.85,17.5%,49.64,17.5%,9999999,9999999,9999999,9999999,6.69,25.0%,8.07,25.0%,9999999,9999999,16.79,15.0%,27.12,14.93,No,No,NA,NA,NA,2017-18
07,CAMDEN,1890,HADDON TWP,090,STRAWBRIDGE ELEMENTARY SCHOOL,29.32,17.5%,17.83,17.5%,9999999,9999999,9999999,9999999,20.85,25.0%,1.19,25.0%,9999999,9999999,95.86,15.0%,28.14,16.59,No,No,NA,NA,NA,2017-18
07,CAMDEN,1890,HADDON TWP,100,VAN SCIVER ELEMENTARY SCHOOL,62.80,17.5%,54.09,17.5%,9999999,9999999,9999999,9999999,88.68,25.0%,80.42,25.0%,9999999,9999999,22.72,15.0%,66.14,74.94,No,No,NA,NA,NA,2017-18
07,CAMDEN,1890,HADDON TWP,110,WILLIAM G. ROHRER MIDDLE SCHOOL,52.43,17.5%,41.35,17.5%,9999999,9999999,9999999,9999999,36.97,25.0%,70.15,25.0%,9999999,9999999,47.78,15.0%,50.36,49.94,No,No,NA,NA,NA,2017-18
07,CAMDEN,1900,HADDONFIELD BORO,050,HADDONFIELD MEMORIAL HIGH SCHOOL,89.97,17.5%,91.69,17.5%,85.39,25.0%,82.76,25.0%,9999999,9999999,9999999,9999999,9999999,9999999,82.76,15.0%,86.24,91.69,No,No,NA,NA,NA,2017-18
07,CAMDEN,1900,HADDONFIELD BORO,060,CENTRAL SCHOOL,91.41,17.5%,97.27,17.5%,9999999,9999999,9999999,9999999,85.96,25.0%,42.67,25.0%,9999999,9999999,97.42,15.0%,79.79,90.94,No,No,NA,NA,NA,2017-18
07,CAMDEN,1900,HADDONFIELD BORO,070,HADDONFIELD MIDDLE SCHOOL,74.94,17.5%,83.53,17.5%,9999999,9999999,9999999,9999999,53.85,25.0%,64.93,25.0%,9999999,9999999,61.27,15.0%,66.62,75.89,No,No,NA,NA,NA,2017-18
07,CAMDEN,1900,HADDONFIELD BORO,080,ELIZABETH HADDON SCHOOL,89.34,17.5%,97.93,17.5%,9999999,9999999,9999999,9999999,42.77,25.0%,67.12,25.0%,9999999,9999999,90.65,15.0%,73.84,84.72,No,No,NA,NA,NA,2017-18
07,CAMDEN,1900,HADDONFIELD BORO,090,J. FITHIAN TATEM SCHOOL,69.08,17.5%,91.77,17.5%,9999999,9999999,9999999,9999999,1.18,25.0%,76.91,25.0%,9999999,9999999,82.91,15.0%,60.11,66.29,No,No,NA,NA,NA,2017-18
07,CAMDEN,2540,LAUREL SPRINGS BORO,050,LAUREL SPRINGS SCHOOL,76.72,17.5%,70.56,17.5%,9999999,9999999,9999999,9999999,57.94,25.0%,90.62,25.0%,9999999,9999999,26.32,15.0%,66.86,76.24,No,No,NA,NA,NA,2017-18
07,CAMDEN,2560,LAWNSIDE BORO,060,LAWNSIDE SCHOOL,34.72,17.5%,15.76,17.5%,9999999,9999999,9999999,9999999,39.51,25.0%,48.78,25.0%,9999999,9999999,4.14,15.0%,31.53,21.03,No,No,NA,NA,NA,2017-18
07,CAMDEN,2670,LINDENWOLD BORO,005,LINDENWOLD HIGH SCHOOL,13.18,15.0%,13.47,15.0%,4.01,20.0%,8.33,20.0%,9999999,9999999,9999999,9999999,15.45,20.0%,42.82,10.0%,13.84,8.02,No,No,NA,NA,NA,2017-18
